2911,2591,1381,3301,1900,2674,1491,0,798,0
2914,2587,1424,3326,1918,2683,1520,0,796,0
2929,2589,1484,3328,1911,2681,1518,0,799,0
2928,2551,1449,3335,1913,2671,1522,0,809,0
2927,2546,1447,3327,1925,2693,1535,0,805,0
2944,2544,1466,3332,1925,2664,1527,0,808,0
2943,2555,1469,3326,1929,2689,1524,0,815,0
2925,2553,1450,3346,1930,2693,1535,0,819,0
2907,2582,1454,3353,1945,2689,1533,0,818,0
2954,2596,1466,3338,1972,2703,1535,0,830,0
2949,2583,1477,3347,1973,2697,1543,0,841,0
2955,2574,1472,3355,1950,2708,1534,0,833,0
2946,2519,1467,3342,1943,2704,1533,0,829,0
2938,2517,1468,3332,1970,2697,1543,0,835,0
2930,2538,1484,3328,1975,2707,1552,0,836,0
2928,2520,1457,3343,1967,2704,1555,0,838,0
2931,2531,1493,3345,1993,2693,1546,0,838,0
2941,2544,1473,3335,1973,2692,1569,0,840,0
2945,2533,1429,3336,1970,2706,1564,0,843,0
2950,2568,1474,3327,1984,2706,1565,0,843,0
2927,2508,1445,3387,1956,2704,1571,0,846,0
2919,2544,1446,3343,1981,2698,1566,0,848,0
2951,2561,1470,3339,1981,2695,1555,0,841,0
2955,2594,1473,3333,1982,2702,1561,0,851,0
2956,2598,1473,3342,1986,2698,1563,0,868,0
2954,2601,1470,3340,1991,2712,1561,0,867,0
2940,2605,1440,3358,2001,2722,1587,0,876,0
2936,2600,1446,3364,2001,2745,1622,0,881,0
2918,2539,1324,3349,1993,2711,1566,0,874,0
2935,2485,1359,3355,1969,2714,1583,0,872,0
2984,2886,1603,3281,1930,2646,1481,0,857,0
2931,2675,1518,3305,1894,2638,1522,0,853,0
2977,2577,1478,3286,1933,2619,1476,0,867,0
2946,2593,1446,3289,1886,2602,1473,0,857,0
2931,2553,1398,3320,1906,2669,1517,0,892,0
2929,2471,1357,3356,1920,2689,1583,0,900,0
2938,2508,1371,3333,1929,2691,1560,0,916,0
2981,2574,1443,3313,1950,2691,1531,0,940,0
2971,2614,1437,3334,1981,2709,1563,0,943,0
2985,2629,1441,3337,2009,2716,1573,0,934,0
2966,2576,1455,3331,1967,2714,1583,0,942,0
2967,2512,1424,3342,1928,2700,1580,0,927,0
2950,2528,1428,3354,1956,2718,1579,0,929,0
2951,2490,1431,3346,1925,2690,1582,0,926,0
2946,2504,1441,3344,1930,2698,1579,0,918,0
2949,2502,1417,3354,1946,2699,1580,0,929,0
2947,2530,1440,3331,1950,2698,1582,0,929,0
2944,2510,1435,3349,1953,2703,1585,0,922,0
2953,2519,1450,3340,1958,2710,1585,0,933,0
2954,2511,1447,3346,1962,2719,1588,0,934,0
2948,2517,1461,3359,1951,2703,1585,0,940,0
2945,2442,1429,3335,1926,2713,1584,0,933,0
2948,2450,1424,3351,1954,2701,1586,0,936,0
2953,2460,1445,3333,1941,2729,1587,0,945,0
2967,2552,1444,3344,1958,2718,1583,0,934,0
2961,2509,1440,3336,1954,2714,1585,0,939,0
2968,2563,1475,3305,2002,2717,1573,0,952,0
2973,2589,1475,3327,1993,2708,1577,0,953,0
2980,2569,1483,3338,2019,2707,1585,0,955,0
2974,2520,1475,3316,2011,2710,1583,0,942,0
2972,2577,1461,3315,2025,2723,1579,0,944,0
2984,2592,1493,3311,2028,2723,1574,0,951,0
2972,2410,1447,3349,1955,2712,1599,0,948,0
