3242,2764,1166,0,1349,2133,41,885,299,0
3245,2775,1181,0,1340,2125,42,898,283,0
3249,2787,1160,0,1348,2134,41,918,280,0
3238,2786,1175,0,1343,2147,43,925,281,0
3240,2797,1177,0,1349,2153,51,926,288,0
3246,2795,1177,0,1339,2146,37,934,284,0
3248,2797,1188,0,1350,2155,34,932,284,0
3231,2776,1152,0,1379,2085,33,932,318,0
3200,2754,1074,0,1404,2068,24,885,280,0
3214,2760,1139,0,1376,2080,22,879,313,0
3197,2756,1109,0,1362,2080,21,850,316,0
3212,2735,1138,0,1397,2089,22,849,308,0
3185,2744,810,0,1345,2080,44,656,246,0
3237,2809,1062,0,1388,1997,51,912,251,0
3158,2723,982,0,1391,2042,51,769,292,0
3211,2767,1011,0,1384,2067,60,853,247,0
3202,2788,1045,0,1358,2080,45,861,227,0
3207,2785,1059,0,1392,2091,58,864,283,0
